state,week_start,building_percentage,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cumulative_cases,new_cases
Alabama,2020-08-03,0.23886246699999997,-6.857142857142857,2.857142857142857,47.857142857142854,1.7142857142857142,-25.142857142857142,6.0,101334.0,9890.0
Alabama,2020-08-10,0.24070659000000003,-9.285714285714286,-0.5714285714285714,34.285714285714285,-0.8571428571428571,-25.0,6.285714285714286,108433.0,7099.0
Arizona,2020-02-24,1.0,7.571428571428571,4.142857142857143,13.714285714285714,7.0,2.5714285714285716,-0.8571428571428571,1.0,0.0
Arizona,2020-03-02,1.08987943,7.571428571428571,5.857142857142857,16.285714285714285,6.571428571428571,1.8571428571428572,-1.1428571428571428,4.0,3.0
Arizona,2020-03-09,0.9789915970000002,2.7142857142857144,11.714285714285714,0.0,-2.0,-7.857142857142857,2.2857142857142856,12.0,8.0
Arizona,2020-03-16,0.575812934,-22.142857142857142,7.142857142857143,-6.285714285714286,-20.857142857142858,-27.142857142857142,10.0,152.0,140.0
Arizona,2020-03-23,0.3509316770000001,-35.57142857142857,-12.571428571428571,-10.285714285714286,-35.57142857142857,-37.42857142857143,14.142857142857142,919.0,767.0
Arizona,2020-03-30,0.34490317900000006,-37.714285714285715,-14.0,-20.0,-40.0,-42.42857142857143,15.428571428571429,2269.0,1350.0
Arizona,2020-04-06,0.334855681,-41.42857142857143,-16.714285714285715,-24.857142857142858,-42.57142857142857,-45.714285714285715,16.285714285714285,3542.0,1273.0
Arizona,2020-04-13,0.34106686199999997,-36.42857142857143,-15.857142857142858,-18.571428571428573,-39.0,-42.714285714285715,15.571428571428571,4933.0,1391.0
Arizona,2020-04-20,0.34161490699999997,-35.42857142857143,-14.0,-18.428571428571427,-38.285714285714285,-42.57142857142857,15.142857142857142,6534.0,1601.0
Arizona,2020-04-27,0.36390208300000004,-32.142857142857146,-9.571428571428571,-20.714285714285715,-35.857142857142854,-41.0,13.285714285714286,8640.0,2106.0
Arizona,2020-05-04,0.36152722000000004,-29.285714285714285,-3.142857142857143,-18.142857142857142,-33.857142857142854,-38.285714285714285,13.0,11119.0,2479.0
Arizona,2020-05-11,0.37285348900000004,-25.285714285714285,-7.857142857142857,-11.0,-32.0,-35.57142857142857,11.857142857142858,13945.0,2826.0
Arizona,2020-05-18,0.35842163,-19.0,-3.7142857142857144,1.2857142857142858,-28.0,-33.285714285714285,10.571428571428571,16377.0,2432.0
Arizona,2020-05-25,0.35275849500000006,-21.0,-6.285714285714286,-8.0,-30.142857142857142,-35.0,11.571428571428571,19936.0,3559.0
Arizona,2020-06-01,0.6768359520000001,-19.142857142857142,-5.0,-15.428571428571429,-29.0,-30.0,10.142857142857142,26989.0,7053.0
Arizona,2020-06-08,0.575082207,-17.857142857142858,-6.285714285714286,-7.285714285714286,-28.142857142857142,-29.428571428571427,9.428571428571429,35706.0,8717.0
Arizona,2020-06-15,0.57124589,-19.571428571428573,-5.857142857142857,-10.0,-28.285714285714285,-30.571428571428573,9.571428571428571,52591.0,16885.0
Arizona,2020-06-22,0.386737304,-22.428571428571427,-9.714285714285714,-13.714285714285714,-29.0,-32.57142857142857,10.571428571428571,73920.0,21329.0
Arizona,2020-06-29,0.276945561,-24.285714285714285,-7.142857142857143,-12.142857142857142,-29.857142857142858,-38.857142857142854,11.571428571428571,98103.0,24183.0
Arizona,2020-07-06,0.3544026310000001,-25.285714285714285,-10.142857142857142,-21.857142857142858,-30.0,-35.857142857142854,11.571428571428571,122467.0,24364.0
Arizona,2020-07-13,0.41943734,-24.571428571428573,-11.142857142857142,-18.857142857142858,-31.428571428571427,-35.42857142857143,11.285714285714286,143624.0,21157.0
Arizona,2020-07-20,0.493606138,-23.714285714285715,-12.0,-13.714285714285714,-30.714285714285715,-35.0,11.0,162014.0,18390.0
Arizona,2020-07-27,0.44026306200000004,-23.428571428571427,-11.428571428571429,-18.571428571428573,-30.0,-35.142857142857146,10.285714285714286,178467.0,16453.0
Arizona,2020-08-03,0.41962002200000004,-23.0,-11.142857142857142,-15.857142857142858,-29.857142857142858,-34.714285714285715,10.142857142857142,186923.0,8456.0
Arizona,2020-08-10,0.4356960179999999,-24.571428571428573,-13.0,-20.285714285714285,-30.714285714285715,-34.857142857142854,10.142857142857142,193537.0,6614.0
California,2020-02-24,1.0,4.0,2.5714285714285716,11.857142857142858,1.7142857142857142,2.4285714285714284,-0.7142857142857143,12.0,2.0
California,2020-03-02,0.9913948760000001,3.857142857142857,5.714285714285714,11.714285714285714,-2.0,2.2857142857142856,-0.14285714285714285,95.0,83.0
California,2020-03-09,0.859929921,-4.285714285714286,13.857142857142858,-11.857142857142858,-16.571428571428573,-4.714285714285714,3.857142857142857,373.0,278.0
California,2020-03-16,0.375388181,-33.42857142857143,0.14285714285714285,-21.0,-41.714285714285715,-35.42857142857143,15.857142857142858,1651.0,1278.0
California,2020-03-23,0.25713900300000003,-44.42857142857143,-19.142857142857142,-33.142857142857146,-52.857142857142854,-46.714285714285715,20.714285714285715,5863.0,4212.0
California,2020-03-30,0.253788308,-43.57142857142857,-17.714285714285715,-35.42857142857143,-53.714285714285715,-48.714285714285715,20.714285714285715,15034.0,9171.0
California,2020-04-06,0.23753452599999997,-49.42857142857143,-22.714285714285715,-48.142857142857146,-58.142857142857146,-51.42857142857143,22.571428571428573,22800.0,7766.0
California,2020-04-13,0.265330272,-51.57142857142857,-19.285714285714285,-35.42857142857143,-52.42857142857143,-47.142857142857146,20.571428571428573,31431.0,8631.0
California,2020-04-20,0.258104666,-54.142857142857146,-15.857142857142858,-29.571428571428573,-51.142857142857146,-46.142857142857146,19.571428571428573,43559.0,12128.0
California,2020-04-27,0.268242587,-49.285714285714285,-12.142857142857142,-23.857142857142858,-48.0,-44.42857142857143,17.428571428571427,54903.0,11344.0
California,2020-05-04,0.273588983,-45.57142857142857,-5.0,-18.428571428571427,-45.0,-42.142857142857146,17.0,67600.0,12697.0
California,2020-05-11,0.280238258,-45.42857142857143,-10.428571428571429,-15.857142857142858,-45.42857142857143,-41.0,16.714285714285715,80166.0,12566.0
California,2020-05-18,0.297043847,-42.0,-6.857142857142857,-4.857142857142857,-43.57142857142857,-39.0,15.428571428571429,94069.0,13903.0
California,2020-05-25,0.28023212700000005,-40.857142857142854,-8.428571428571429,-1.4285714285714286,-43.42857142857143,-39.714285714285715,15.571428571428571,111951.0,17882.0
California,2020-06-01,0.308585811,-37.0,-5.714285714285714,-6.285714285714286,-41.0,-34.714285714285715,14.142857142857142,130657.0,18706.0
California,2020-06-08,0.331780099,-32.0,-5.571428571428571,7.428571428571429,-37.714285714285715,-33.142857142857146,12.285714285714286,152349.0,21692.0
California,2020-06-15,0.33655322900000006,-29.714285714285715,-4.428571428571429,9.714285714285714,-36.857142857142854,-32.714285714285715,11.285714285714286,178657.0,26308.0
California,2020-06-22,0.34341096399999993,-30.142857142857142,-8.142857142857142,8.428571428571429,-37.285714285714285,-33.714285714285715,11.714285714285714,215487.0,36830.0
California,2020-06-29,0.312540428,-29.428571428571427,-4.571428571428571,9.571428571428571,-38.57142857142857,-39.42857142857143,12.285714285714286,264681.0,49194.0
California,2020-07-06,0.34282543600000004,-29.285714285714285,-6.142857142857143,9.714285714285714,-38.285714285714285,-35.285714285714285,12.142857142857142,324543.0,59862.0
California,2020-07-13,0.334057836,-30.142857142857142,-7.285714285714286,11.0,-39.857142857142854,-35.857142857142854,12.285714285714286,386906.0,62363.0
California,2020-07-20,0.318030907,-30.0,-8.428571428571429,13.857142857142858,-39.714285714285715,-36.142857142857146,12.142857142857142,452288.0,65382.0
California,2020-07-27,0.3347935779999999,-29.571428571428573,-8.0,13.285714285714286,-39.285714285714285,-36.42857142857143,11.714285714285714,512175.0,59887.0
California,2020-08-03,0.330915601,-28.0,-7.142857142857143,15.857142857142858,-38.142857142857146,-36.0,11.428571428571429,559746.0,47571.0
California,2020-08-10,0.36378797099999993,-29.285714285714285,-9.0,10.714285714285714,-39.857142857142854,-36.714285714285715,11.428571428571429,623873.0,64127.0
Colorado,2020-02-24,1.0,4.428571428571429,4.428571428571429,-0.14285714285714285,2.2857142857142856,3.4285714285714284,-0.5714285714285714,0.0,0.0
Colorado,2020-03-02,0.977768019,6.857142857142857,9.857142857142858,28.571428571428573,1.5714285714285714,3.142857142857143,-0.8571428571428571,8.0,8.0
Colorado,2020-03-09,0.95136411,-1.2857142857142858,17.142857142857142,17.857142857142858,-8.571428571428571,-1.8571428571428572,1.8571428571428572,136.0,128.0
Colorado,2020-03-16,0.475489927,-32.714285714285715,2.142857142857143,-0.42857142857142855,-40.0,-35.42857142857143,14.285714285714286,595.0,459.0
Colorado,2020-03-23,0.21013339199999997,-44.42857142857143,-17.857142857142858,-0.42857142857142855,-54.285714285714285,-46.142857142857146,18.571428571428573,2308.0,1713.0
Colorado,2020-03-30,0.17681286699999998,-45.285714285714285,-20.285714285714285,-7.857142857142857,-57.142857142857146,-49.714285714285715,19.571428571428573,4950.0,2642.0
Colorado,2020-04-06,0.36251852700000003,-46.142857142857146,-19.857142857142858,3.7142857142857144,-56.57142857142857,-51.42857142857143,19.285714285714285,7307.0,2357.0
Colorado,2020-04-13,0.31651753899999996,-46.0,-23.714285714285715,-26.428571428571427,-57.714285714285715,-49.285714285714285,20.571428571428573,9730.0,2423.0
Colorado,2020-04-20,0.18208267,-38.857142857142854,-17.571428571428573,12.285714285714286,-51.714285714285715,-47.142857142857146,17.714285714285715,13441.0,3711.0
Colorado,2020-04-27,0.199044848,-32.285714285714285,-10.285714285714286,32.714285714285715,-46.857142857142854,-44.0,14.714285714285714,16635.0,3194.0
Colorado,2020-05-04,0.23165175400000002,-27.714285714285715,-2.5714285714285716,33.285714285714285,-43.857142857142854,-40.857142857142854,14.142857142857142,19703.0,3068.0
Colorado,2020-05-11,0.26667398600000003,-27.714285714285715,-6.571428571428571,35.42857142857143,-42.714285714285715,-38.857142857142854,13.714285714285714,21938.0,2235.0
Colorado,2020-05-18,0.261459077,-23.0,-1.7142857142857142,57.42857142857143,-38.142857142857146,-37.714285714285715,12.0,24174.0,2236.0
Colorado,2020-05-25,0.232475161,-20.714285714285715,-1.8571428571428572,73.28571428571429,-35.285714285714285,-37.57142857142857,12.0,26364.0,2190.0
Colorado,2020-06-01,0.255750124,-16.571428571428573,1.1428571428571428,70.57142857142857,-33.0,-32.0,9.857142857142858,27987.0,1623.0
Colorado,2020-06-08,0.268375693,-14.571428571428571,0.5714285714285714,83.0,-31.0,-31.0,9.0,29115.0,1128.0
Colorado,2020-06-15,0.36652577299999994,-12.714285714285714,2.857142857142857,87.0,-28.428571428571427,-30.714285714285715,7.857142857142857,30524.0,1409.0
Colorado,2020-06-22,0.3803041120000001,-12.142857142857142,0.8571428571428571,93.71428571428571,-26.142857142857142,-31.142857142857142,7.714285714285714,32290.0,1766.0
Colorado,2020-06-29,0.32963715200000004,-10.714285714285714,5.714285714285714,107.57142857142857,-25.714285714285715,-36.857142857142854,7.714285714285714,34048.0,1758.0
Colorado,2020-07-06,0.452214964,-10.0,4.571428571428571,101.57142857142857,-24.428571428571427,-32.42857142857143,7.571428571428571,36895.0,2847.0
Colorado,2020-07-13,0.41949827100000003,-10.571428571428571,2.857142857142857,96.57142857142857,-26.142857142857142,-31.714285714285715,7.714285714285714,40124.0,3229.0
Colorado,2020-07-20,0.414942087,-9.857142857142858,2.142857142857143,100.0,-26.285714285714285,-31.714285714285715,7.714285714285714,44318.0,4194.0
Colorado,2020-07-27,0.4476587799999999,-9.285714285714286,2.7142857142857144,105.0,-25.857142857142858,-32.285714285714285,7.285714285714286,47709.0,3391.0
Colorado,2020-08-03,0.41318548600000005,-9.142857142857142,3.4285714285714284,107.57142857142857,-23.571428571428573,-32.142857142857146,7.0,50642.0,2933.0
Colorado,2020-08-10,0.491518911,-10.285714285714286,1.4285714285714286,97.85714285714286,-25.285714285714285,-32.285714285714285,7.142857142857143,53157.0,2515.0
District of Columbia,2020-02-24,1.0,1.1428571428571428,-3.5714285714285716,-0.8571428571428571,2.7142857142857144,1.7142857142857142,-0.42857142857142855,0.0,0.0
District of Columbia,2020-03-02,1.102246544,6.285714285714286,1.8571428571428572,7.142857142857143,4.0,1.5714285714285714,-0.42857142857142855,0.0,0.0
District of Columbia,2020-03-09,0.9049539170000002,-9.714285714285714,4.857142857142857,-3.5714285714285716,-15.142857142857142,-7.857142857142857,3.0,0.0,0.0
District of Columbia,2020-03-16,0.32142857099999994,-47.42857142857143,-11.285714285714286,-23.857142857142858,-57.857142857142854,-48.857142857142854,17.857142857142858,102.0,102.0
District of Columbia,2020-03-23,0.23473502300000001,-60.57142857142857,-28.428571428571427,-53.857142857142854,-71.28571428571429,-59.714285714285715,23.571428571428573,342.0,240.0
District of Columbia,2020-03-30,0.38392857099999994,-61.42857142857143,-28.571428571428573,-57.714285714285715,-74.0,-62.57142857142857,24.571428571428573,1002.0,660.0
District of Columbia,2020-04-06,0.565668203,-65.0,-33.857142857142854,-62.285714285714285,-75.28571428571429,-64.28571428571429,25.285714285714285,1875.0,873.0
District of Columbia,2020-04-13,0.6195276500000001,-65.0,-32.857142857142854,-61.142857142857146,-75.71428571428571,-63.285714285714285,25.428571428571427,2793.0,918.0
District of Columbia,2020-04-20,0.6408410139999999,-64.71428571428571,-33.57142857142857,-62.857142857142854,-75.57142857142857,-63.42857142857143,25.142857142857142,3841.0,1048.0
District of Columbia,2020-04-27,0.6143433180000001,-61.857142857142854,-28.857142857142858,-55.42857142857143,-74.14285714285714,-61.142857142857146,23.0,5016.0,1175.0
District of Columbia,2020-05-04,0.523329493,-59.857142857142854,-24.571428571428573,-56.0,-73.0,-59.857142857142854,22.857142857142858,6272.0,1256.0
District of Columbia,2020-05-11,0.627592166,-60.0,-26.428571428571427,-45.857142857142854,-71.57142857142857,-58.57142857142857,22.285714285714285,7123.0,851.0
District of Columbia,2020-05-18,0.6921082949999999,-59.0,-25.571428571428573,-47.714285714285715,-71.57142857142857,-57.0,21.857142857142858,8110.0,987.0
District of Columbia,2020-05-25,0.662442396,-57.142857142857146,-24.285714285714285,-31.571428571428573,-69.57142857142857,-53.714285714285715,20.285714285714285,8801.0,691.0
District of Columbia,2020-06-01,0.742223502,-53.285714285714285,-21.571428571428573,-24.428571428571427,-62.857142857142854,-51.42857142857143,19.0,9332.0,531.0
District of Columbia,2020-06-08,0.7453917050000001,-52.57142857142857,-18.571428571428573,-28.142857142857142,-65.14285714285714,-49.142857142857146,17.714285714285715,9767.0,435.0
District of Columbia,2020-06-15,0.6782834099999999,-52.42857142857143,-20.428571428571427,-35.714285714285715,-65.28571428571429,-49.0,17.428571428571427,10020.0,253.0
District of Columbia,2020-06-22,0.631048387,-50.42857142857143,-20.142857142857142,-30.571428571428573,-63.714285714285715,-48.285714285714285,16.571428571428573,10248.0,228.0
District of Columbia,2020-06-29,0.6339285710000001,-48.42857142857143,-18.0,-25.714285714285715,-64.14285714285714,-50.714285714285715,15.0,10482.0,234.0
District of Columbia,2020-07-06,0.7315668200000001,-49.285714285714285,-19.428571428571427,-34.285714285714285,-65.14285714285714,-48.714285714285715,16.0,10847.0,365.0
District of Columbia,2020-07-13,0.738767281,-48.142857142857146,-19.428571428571427,-30.142857142857142,-65.71428571428571,-48.42857142857143,15.571428571428571,11261.0,414.0
District of Columbia,2020-07-20,0.7327188940000001,-49.142857142857146,-21.857142857142858,-36.57142857142857,-66.42857142857143,-48.857142857142854,16.142857142857142,11780.0,519.0
District of Columbia,2020-07-27,0.6970046080000001,-48.142857142857146,-20.714285714285715,-32.285714285714285,-65.57142857142857,-49.285714285714285,15.428571428571429,12274.0,494.0
District of Columbia,2020-08-03,0.8021313360000002,-48.0,-21.714285714285715,-34.42857142857143,-67.28571428571429,-49.714285714285715,15.857142857142858,12753.0,479.0
District of Columbia,2020-08-10,0.737615207,-49.285714285714285,-22.714285714285715,-38.57142857142857,-67.14285714285714,-50.0,15.857142857142858,13220.0,467.0
Florida,2020-02-24,1.0,5.428571428571429,3.4285714285714284,4.714285714285714,5.285714285714286,1.5714285714285714,-0.7142857142857143,0.0,0.0
Florida,2020-03-02,0.8838067059999998,5.285714285714286,5.285714285714286,8.714285714285714,1.5714285714285714,1.1428571428571428,0.0,10.0,10.0
Florida,2020-03-09,0.7754902169999999,1.0,11.714285714285714,12.571428571428571,-4.857142857142857,-1.8571428571428572,1.0,100.0,90.0
